Trial,Block,Conflict,Trial_Type,Cue_Valence,Optimal_Action,Agent_Choice,Agent_Reward,Correct
2899,B1_MC,PI,NW,1,0,0.0,1.0,1
2900,B1_MC,PC,NAL,-1,0,1.0,-1.0,0
2901,B1_MC,PI,GAL,-1,1,0.0,-1.0,0
2902,B1_MC,PC,GW,1,1,1.0,1.0,1
2903,B1_MC,PI,NW,1,0,0.0,1.0,1
2904,B1_MC,PC,NAL,-1,0,1.0,-1.0,0
2905,B1_MC,PC,NAL,-1,0,0.0,0.0,1
2906,B1_MC,PC,NAL,-1,0,0.0,0.0,1
2907,B1_MC,PC,GW,1,1,1.0,1.0,1
2908,B1_MC,PC,GW,1,1,1.0,1.0,1
2909,B1_MC,PC,GW,1,1,1.0,1.0,1
2910,B1_MC,PC,GW,1,1,1.0,1.0,1
2911,B1_MC,PC,GW,1,1,1.0,1.0,1
2912,B1_MC,PC,GW,1,1,1.0,1.0,1
2913,B1_MC,PC,GW,1,1,1.0,1.0,1
2914,B1_MC,PI,GAL,-1,1,0.0,-1.0,0
2915,B1_MC,PI,NW,1,0,1.0,0.0,0
2916,B1_MC,PC,NAL,-1,0,0.0,0.0,1
2917,B1_MC,PI,GAL,-1,1,1.0,0.0,1
2918,B1_MC,PI,GAL,-1,1,1.0,0.0,1
2919,B1_MC,PI,GAL,-1,1,1.0,0.0,1
2920,B1_MC,PI,NW,1,0,0.0,1.0,1
2921,B1_MC,PI,NW,1,0,0.0,1.0,1
2922,B1_MC,PC,GW,1,1,1.0,1.0,1
2923,B1_MC,PI,NW,1,0,1.0,0.0,0
2924,B1_MC,PC,GW,1,1,1.0,1.0,1
2925,B1_MC,PI,GAL,-1,1,1.0,0.0,1
2926,B1_MC,PC,GW,1,1,1.0,1.0,1
2927,B1_MC,PC,NAL,-1,0,1.0,-1.0,0
2928,B1_MC,PI,NW,1,0,1.0,0.0,0
2929,B1_MC,PI,GAL,-1,1,1.0,0.0,1
2930,B1_MC,PC,NAL,-1,0,1.0,-1.0,0
2931,B1_MC,PI,GAL,-1,1,1.0,0.0,1
2932,B1_MC,PC,GW,1,1,1.0,1.0,1
2933,B1_MC,PI,NW,1,0,1.0,0.0,0
2934,B1_MC,PI,GAL,-1,1,1.0,0.0,1
2935,B1_MC,PC,GW,1,1,1.0,1.0,1
2936,B1_MC,PI,GAL,-1,1,1.0,0.0,1
2937,B1_MC,PI,NW,1,0,0.0,1.0,1
2938,B1_MC,PC,GW,1,1,1.0,1.0,1
2939,B1_MC,PC,GW,1,1,1.0,1.0,1
2940,B1_MC,PI,NW,1,0,1.0,0.0,0
2941,B1_MC,PC,NAL,-1,0,0.0,0.0,1
2942,B1_MC,PI,NW,1,0,1.0,0.0,0
2943,B1_MC,PC,NAL,-1,0,0.0,0.0,1
2944,B1_MC,PI,NW,1,0,0.0,1.0,1
2945,B1_MC,PI,NW,1,0,1.0,0.0,0
2946,B1_MC,PC,NAL,-1,0,1.0,-1.0,0
2947,B1_MC,PC,GW,1,1,1.0,1.0,1
2948,B1_MC,PC,GW,1,1,1.0,1.0,1
2949,B1_MC,PI,NW,1,0,1.0,0.0,0
2950,B1_MC,PI,NW,1,0,1.0,0.0,0
2951,B1_MC,PC,NAL,-1,0,0.0,0.0,1
2952,B1_MC,PC,NAL,-1,0,0.0,0.0,1
2953,B1_MC,PI,NW,1,0,1.0,0.0,0
2954,B1_MC,PC,NAL,-1,0,0.0,0.0,1
2955,B1_MC,PI,GAL,-1,1,0.0,-1.0,0
2956,B1_MC,PC,GW,1,1,1.0,1.0,1
2957,B1_MC,PC,NAL,-1,0,0.0,0.0,1
2958,B1_MC,PC,NAL,-1,0,0.0,0.0,1
2959,B1_MC,PI,NW,1,0,0.0,1.0,1
2960,B1_MC,PI,NW,1,0,1.0,0.0,0
2961,B1_MC,PC,GW,1,1,1.0,1.0,1
2962,B1_MC,PI,GAL,-1,1,1.0,0.0,1
2963,B1_MC,PI,NW,1,0,0.0,1.0,1
2964,B1_MC,PI,NW,1,0,0.0,1.0,1
2965,B1_MC,PC,NAL,-1,0,0.0,0.0,1
2966,B1_MC,PI,GAL,-1,1,0.0,-1.0,0
2967,B1_MC,PC,GW,1,1,1.0,1.0,1
2968,B1_MC,PI,GAL,-1,1,1.0,0.0,1
2969,B1_MC,PC,NAL,-1,0,0.0,0.0,1
2970,B1_MC,PI,GAL,-1,1,1.0,0.0,1
2971,B1_MC,PC,GW,1,1,0.0,0.0,0
2972,B1_MC,PC,GW,1,1,1.0,1.0,1
2973,B1_MC,PI,NW,1,0,1.0,0.0,0
2974,B1_MC,PC,GW,1,1,1.0,1.0,1
2975,B1_MC,PC,NAL,-1,0,0.0,0.0,1
2976,B1_MC,PC,NAL,-1,0,0.0,0.0,1
2977,B1_MC,PC,GW,1,1,1.0,1.0,1
2978,B1_MC,PC,NAL,-1,0,0.0,0.0,1
2979,B1_MC,PI,NW,1,0,1.0,0.0,0
2980,B1_MC,PI,GAL,-1,1,1.0,0.0,1
2981,B1_MC,PI,NW,1,0,1.0,0.0,0
2982,B1_MC,PI,NW,1,0,1.0,0.0,0
2983,B1_MC,PC,GW,1,1,0.0,0.0,0
2984,B1_MC,PI,NW,1,0,0.0,1.0,1
2985,B1_MC,PC,NAL,-1,0,0.0,0.0,1
2986,B1_MC,PI,GAL,-1,1,1.0,0.0,1
2987,B1_MC,PI,NW,1,0,1.0,0.0,0
2988,B1_MC,PC,GW,1,1,1.0,1.0,1
2989,B1_MC,PC,NAL,-1,0,0.0,0.0,1
2990,B1_MC,PC,GW,1,1,1.0,1.0,1
2991,B1_MC,PC,NAL,-1,0,0.0,0.0,1
2992,B1_MC,PC,NAL,-1,0,0.0,0.0,1
2993,B1_MC,PC,NAL,-1,0,0.0,0.0,1
2994,B1_MC,PC,NAL,-1,0,0.0,0.0,1
2995,B1_MC,PI,NW,1,0,1.0,0.0,0
2996,B1_MC,PC,NAL,-1,0,0.0,0.0,1
2997,B1_MC,PI,NW,1,0,0.0,1.0,1
2998,B1_MC,PC,GW,1,1,1.0,1.0,1
2999,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3000,B1_MC,PC,GW,1,1,1.0,1.0,1
3001,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3002,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3003,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3004,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3005,B1_MC,PI,NW,1,0,0.0,1.0,1
3006,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3007,B1_MC,PC,GW,1,1,1.0,1.0,1
3008,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3009,B1_MC,PC,GW,1,1,1.0,1.0,1
3010,B1_MC,PC,GW,1,1,1.0,1.0,1
3011,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3012,B1_MC,PC,GW,1,1,1.0,1.0,1
3013,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3014,B1_MC,PI,NW,1,0,0.0,1.0,1
3015,B1_MC,PI,NW,1,0,0.0,1.0,1
3016,B1_MC,PC,GW,1,1,1.0,1.0,1
3017,B1_MC,PC,GW,1,1,1.0,1.0,1
3018,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3019,B1_MC,PI,NW,1,0,0.0,1.0,1
3020,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3021,B1_MC,PC,GW,1,1,1.0,1.0,1
3022,B1_MC,PI,NW,1,0,1.0,0.0,0
3023,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3024,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3025,B1_MC,PC,GW,1,1,1.0,1.0,1
3026,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3027,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3028,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3029,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3030,B1_MC,PI,GAL,-1,1,0.0,-1.0,0
3031,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3032,B1_MC,PI,NW,1,0,0.0,1.0,1
3033,B1_MC,PC,GW,1,1,1.0,1.0,1
3034,B1_MC,PC,GW,1,1,0.0,0.0,0
3035,B1_MC,PC,GW,1,1,0.0,0.0,0
3036,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3037,B1_MC,PI,NW,1,0,1.0,0.0,0
3038,B1_MC,PC,GW,1,1,1.0,1.0,1
3039,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3040,B1_MC,PI,NW,1,0,1.0,0.0,0
3041,B1_MC,PC,GW,1,1,1.0,1.0,1
3042,B1_MC,PC,GW,1,1,1.0,1.0,1
3043,B1_MC,PC,GW,1,1,1.0,1.0,1
3044,B1_MC,PC,GW,1,1,1.0,1.0,1
3045,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3046,B1_MC,PC,GW,1,1,1.0,1.0,1
3047,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3048,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3049,B1_MC,PI,NW,1,0,0.0,1.0,1
3050,B1_MC,PI,NW,1,0,0.0,1.0,1
3051,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3052,B1_MC,PC,GW,1,1,1.0,1.0,1
3053,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3054,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3055,B1_MC,PC,GW,1,1,1.0,1.0,1
3056,B1_MC,PI,NW,1,0,1.0,0.0,0
3057,B1_MC,PC,NAL,-1,0,1.0,-1.0,0
3058,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3059,B1_MC,PC,GW,1,1,1.0,1.0,1
3060,B1_MC,PI,NW,1,0,0.0,1.0,1
3061,B1_MC,PI,GAL,-1,1,0.0,-1.0,0
3062,B1_MC,PI,NW,1,0,0.0,1.0,1
3063,B1_MC,PI,NW,1,0,1.0,0.0,0
3064,B1_MC,PC,GW,1,1,1.0,1.0,1
3065,B1_MC,PI,NW,1,0,1.0,0.0,0
3066,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3067,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3068,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3069,B1_MC,PC,NAL,-1,0,1.0,-1.0,0
3070,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3071,B1_MC,PC,NAL,-1,0,1.0,-1.0,0
3072,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3073,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3074,B1_MC,PC,NAL,-1,0,1.0,-1.0,0
3075,B1_MC,PI,GAL,-1,1,0.0,-1.0,0
3076,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3077,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3078,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3079,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3080,B1_MC,PC,GW,1,1,1.0,1.0,1
3081,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3082,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3083,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3084,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3085,B1_MC,PI,NW,1,0,0.0,1.0,1
3086,B1_MC,PI,NW,1,0,1.0,0.0,0
3087,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3088,B1_MC,PC,GW,1,1,1.0,1.0,1
3089,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3090,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3091,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3092,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3093,B1_MC,PI,NW,1,0,1.0,0.0,0
3094,B1_MC,PC,GW,1,1,1.0,1.0,1
3095,B1_MC,PC,GW,1,1,1.0,1.0,1
3096,B1_MC,PI,NW,1,0,0.0,1.0,1
3097,B1_MC,PC,NAL,-1,0,1.0,-1.0,0
3098,B1_MC,PI,NW,1,0,0.0,1.0,1
3099,B1_MC,PC,GW,1,1,1.0,1.0,1
3100,B1_MC,PC,GW,1,1,1.0,1.0,1
3101,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3102,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3103,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3104,B1_MC,PI,GAL,-1,1,0.0,-1.0,0
3105,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3106,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3107,B1_MC,PC,GW,1,1,1.0,1.0,1
3108,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3109,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3110,B1_MC,PC,GW,1,1,1.0,1.0,1
3111,B1_MC,PI,GAL,-1,1,0.0,-1.0,0
3112,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3113,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3114,B1_MC,PC,GW,1,1,1.0,1.0,1
3115,B1_MC,PI,NW,1,0,1.0,0.0,0
3116,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3117,B1_MC,PC,GW,1,1,0.0,0.0,0
3118,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3119,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3120,B1_MC,PC,NAL,-1,0,1.0,-1.0,0
3121,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3122,B1_MC,PI,NW,1,0,0.0,1.0,1
3123,B1_MC,PI,NW,1,0,1.0,0.0,0
3124,B1_MC,PC,NAL,-1,0,1.0,-1.0,0
3125,B1_MC,PC,GW,1,1,1.0,1.0,1
3126,B1_MC,PI,NW,1,0,0.0,1.0,1
3127,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3128,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3129,B1_MC,PC,GW,1,1,1.0,1.0,1
3130,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3131,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3132,B1_MC,PI,NW,1,0,1.0,0.0,0
3133,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3134,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3135,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3136,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3137,B1_MC,PC,NAL,-1,0,1.0,-1.0,0
3138,B1_MC,PC,GW,1,1,1.0,1.0,1
3139,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3140,B1_MC,PC,GW,1,1,1.0,1.0,1
3141,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3142,B1_MC,PC,GW,1,1,1.0,1.0,1
3143,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3144,B1_MC,PI,NW,1,0,0.0,1.0,1
3145,B1_MC,PI,NW,1,0,0.0,1.0,1
3146,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3147,B1_MC,PI,NW,1,0,0.0,1.0,1
3148,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3149,B1_MC,PI,NW,1,0,1.0,0.0,0
3150,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3151,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3152,B1_MC,PI,NW,1,0,0.0,1.0,1
3153,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3154,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3155,B1_MC,PC,GW,1,1,1.0,1.0,1
3156,B1_MC,PI,NW,1,0,1.0,0.0,0
3157,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3158,B1_MC,PC,NAL,-1,0,1.0,-1.0,0
3159,B1_MC,PC,GW,1,1,1.0,1.0,1
3160,B1_MC,PI,NW,1,0,0.0,1.0,1
3161,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3162,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3163,B1_MC,PI,NW,1,0,0.0,1.0,1
3164,B1_MC,PI,NW,1,0,0.0,1.0,1
3165,B1_MC,PC,GW,1,1,1.0,1.0,1
3166,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3167,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3168,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3169,B1_MC,PC,GW,1,1,1.0,1.0,1
3170,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3171,B1_MC,PI,NW,1,0,1.0,0.0,0
3172,B1_MC,PI,NW,1,0,1.0,0.0,0
3173,B1_MC,PC,GW,1,1,1.0,1.0,1
3174,B1_MC,PC,GW,1,1,1.0,1.0,1
3175,B1_MC,PC,GW,1,1,1.0,1.0,1
3176,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3177,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3178,B1_MC,PC,GW,1,1,1.0,1.0,1
3179,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3180,B1_MC,PC,GW,1,1,1.0,1.0,1
3181,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3182,B1_MC,PI,NW,1,0,1.0,0.0,0
3183,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3184,B1_MC,PI,NW,1,0,0.0,1.0,1
3185,B1_MC,PC,GW,1,1,1.0,1.0,1
3186,B1_MC,PC,GW,1,1,0.0,0.0,0
3187,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3188,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3189,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3190,B1_MC,PC,GW,1,1,1.0,1.0,1
3191,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3192,B1_MC,PC,GW,1,1,1.0,1.0,1
3193,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3194,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3195,B1_MC,PC,GW,1,1,1.0,1.0,1
3196,B1_MC,PC,GW,1,1,1.0,1.0,1
3197,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3198,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3199,B1_MC,PI,NW,1,0,1.0,0.0,0
3200,B1_MC,PI,NW,1,0,0.0,1.0,1
3201,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3202,B1_MC,PI,GAL,-1,1,0.0,-1.0,0
3203,B1_MC,PI,NW,1,0,0.0,1.0,1
3204,B1_MC,PI,NW,1,0,0.0,1.0,1
3205,B1_MC,PI,NW,1,0,0.0,1.0,1
3206,B1_MC,PC,GW,1,1,1.0,1.0,1
3207,B1_MC,PC,GW,1,1,1.0,1.0,1
3208,B1_MC,PC,GW,1,1,1.0,1.0,1
3209,B1_MC,PC,GW,1,1,1.0,1.0,1
3210,B1_MC,PI,NW,1,0,1.0,0.0,0
3211,B1_MC,PC,GW,1,1,1.0,1.0,1
3212,B1_MC,PI,GAL,-1,1,0.0,-1.0,0
3213,B1_MC,PC,GW,1,1,0.0,0.0,0
3214,B1_MC,PI,NW,1,0,0.0,1.0,1
3215,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3216,B1_MC,PC,GW,1,1,0.0,0.0,0
3217,B1_MC,PI,NW,1,0,1.0,0.0,0
3218,B1_MC,PC,GW,1,1,1.0,1.0,1
3219,B1_MC,PI,NW,1,0,1.0,0.0,0
3220,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3221,B1_MC,PI,NW,1,0,0.0,1.0,1
3222,B1_MC,PC,GW,1,1,1.0,1.0,1
3223,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3224,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3225,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3226,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3227,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3228,B1_MC,PI,NW,1,0,0.0,1.0,1
3229,B1_MC,PC,GW,1,1,1.0,1.0,1
3230,B1_MC,PC,NAL,-1,0,1.0,-1.0,0
3231,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3232,B1_MC,PI,NW,1,0,1.0,0.0,0
3233,B1_MC,PI,NW,1,0,0.0,1.0,1
3234,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3235,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3236,B1_MC,PC,GW,1,1,1.0,1.0,1
3237,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3238,B1_MC,PC,GW,1,1,1.0,1.0,1
3239,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3240,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3241,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3242,B1_MC,PC,GW,1,1,1.0,1.0,1
3243,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3244,B1_MC,PC,GW,1,1,1.0,1.0,1
3245,B1_MC,PI,NW,1,0,0.0,1.0,1
3246,B1_MC,PC,GW,1,1,1.0,1.0,1
3247,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3248,B1_MC,PI,NW,1,0,1.0,0.0,0
3249,B1_MC,PC,GW,1,1,1.0,1.0,1
3250,B1_MC,PI,NW,1,0,1.0,0.0,0
3251,B1_MC,PI,NW,1,0,1.0,0.0,0
3252,B1_MC,PC,NAL,-1,0,1.0,-1.0,0
3253,B1_MC,PI,NW,1,0,0.0,1.0,1
3254,B1_MC,PI,NW,1,0,1.0,0.0,0
3255,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3256,B1_MC,PI,NW,1,0,1.0,0.0,0
3257,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3258,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3259,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3260,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3261,B1_MC,PC,GW,1,1,1.0,1.0,1
3262,B1_MC,PI,NW,1,0,1.0,0.0,0
3263,B1_MC,PI,GAL,-1,1,0.0,-1.0,0
3264,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3265,B1_MC,PC,GW,1,1,1.0,1.0,1
3266,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3267,B1_MC,PI,NW,1,0,1.0,0.0,0
3268,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3269,B1_MC,PC,GW,1,1,1.0,1.0,1
3270,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3271,B1_MC,PC,GW,1,1,1.0,1.0,1
3272,B1_MC,PC,NAL,-1,0,1.0,-1.0,0
3273,B1_MC,PI,NW,1,0,0.0,1.0,1
3274,B1_MC,PI,NW,1,0,0.0,1.0,1
3275,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3276,B1_MC,PI,NW,1,0,1.0,0.0,0
3277,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3278,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3279,B1_MC,PC,GW,1,1,1.0,1.0,1
3280,B1_MC,PC,GW,1,1,1.0,1.0,1
3281,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3282,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3283,B1_MC,PC,NAL,-1,0,1.0,-1.0,0
3284,B1_MC,PI,NW,1,0,1.0,0.0,0
3285,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3286,B1_MC,PI,NW,1,0,1.0,0.0,0
3287,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3288,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3289,B1_MC,PC,GW,1,1,1.0,1.0,1
3290,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3291,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3292,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3293,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3294,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3295,B1_MC,PC,GW,1,1,1.0,1.0,1
3296,B1_MC,PC,GW,1,1,1.0,1.0,1
3297,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3298,B1_MC,PC,GW,1,1,1.0,1.0,1
3299,B1_MC,PC,GW,1,1,1.0,1.0,1
3300,B1_MC,PC,GW,1,1,1.0,1.0,1
3301,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3302,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3303,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3304,B1_MC,PI,NW,1,0,1.0,0.0,0
3305,B1_MC,PC,GW,1,1,1.0,1.0,1
3306,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3307,B1_MC,PI,NW,1,0,0.0,1.0,1
3308,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3309,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3310,B1_MC,PI,NW,1,0,0.0,1.0,1
3311,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3312,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3313,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3314,B1_MC,PI,GAL,-1,1,0.0,-1.0,0
3315,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3316,B1_MC,PI,NW,1,0,0.0,1.0,1
3317,B1_MC,PI,NW,1,0,1.0,0.0,0
3318,B1_MC,PC,GW,1,1,1.0,1.0,1
3319,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3320,B1_MC,PI,NW,1,0,0.0,1.0,1
3321,B1_MC,PC,GW,1,1,1.0,1.0,1
3322,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3323,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3324,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3325,B1_MC,PI,GAL,-1,1,0.0,-1.0,0
3326,B1_MC,PC,GW,1,1,1.0,1.0,1
3327,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3328,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3329,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3330,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3331,B1_MC,PC,GW,1,1,1.0,1.0,1
3332,B1_MC,PC,GW,1,1,1.0,1.0,1
3333,B1_MC,PC,GW,1,1,1.0,1.0,1
3334,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3335,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3336,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3337,B1_MC,PC,GW,1,1,1.0,1.0,1
3338,B1_MC,PI,NW,1,0,0.0,1.0,1
3339,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3340,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3341,B1_MC,PC,NAL,-1,0,1.0,-1.0,0
3342,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3343,B1_MC,PC,GW,1,1,1.0,1.0,1
3344,B1_MC,PC,GW,1,1,1.0,1.0,1
3345,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3346,B1_MC,PC,NAL,-1,0,1.0,-1.0,0
3347,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3348,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3349,B1_MC,PI,NW,1,0,0.0,1.0,1
3350,B1_MC,PI,GAL,-1,1,0.0,-1.0,0
3351,B1_MC,PI,GAL,-1,1,0.0,-1.0,0
3352,B1_MC,PI,NW,1,0,0.0,1.0,1
3353,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3354,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3355,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3356,B1_MC,PI,GAL,-1,1,1.0,0.0,1
3357,B1_MC,PC,GW,1,1,1.0,1.0,1
3358,B1_MC,PC,GW,1,1,1.0,1.0,1
3359,B1_MC,PC,NAL,-1,0,0.0,0.0,1
3360,B1_MC,PC,GW,1,1,1.0,1.0,1
3361,B1_MC,PI,NW,1,0,1.0,0.0,0
