"userId","trialNumber","stimulus","knocked","scoreChange"
220352,83,3,0,0
220352,84,4,1,0
220352,45,1,1,50
220352,46,2,1,0
220352,47,4,0,50
220352,88,4,0,0
220352,89,2,1,0
220352,90,4,1,0
220352,91,1,1,50
220352,92,4,0,50
220352,93,3,0,0
220352,94,4,0,50
220352,95,4,0,50
220352,96,2,1,50
220352,97,1,1,0
220352,98,4,0,0
220352,99,3,1,-50
220352,100,2,1,0
220352,67,2,1,0
220352,68,4,0,0
220352,69,3,0,0
220352,70,1,1,50
220352,71,1,1,50
220352,72,2,1,0
220352,73,1,1,50
220352,74,1,1,50
220352,75,1,1,50
220352,76,2,1,0
220352,77,1,1,50
220352,78,3,1,-50
220352,79,3,0,0
220352,10,4,1,0
220352,11,4,1,0
220352,12,2,1,0
220352,13,2,1,0
220352,14,3,1,-50
220352,15,3,1,-50
220352,16,3,0,0
220352,17,3,0,0
220352,85,3,0,0
220352,86,4,0,50
220352,87,2,0,-50
220493,46,1,0,0
220493,47,1,1,50
220493,48,1,0,-50
220493,52,3,1,0
220493,53,4,0,50
220493,54,2,1,0
220493,55,4,0,0
220493,56,2,0,-50
220493,64,3,1,0
220493,65,4,1,0
220493,66,3,0,0
220493,67,4,0,50
220493,68,3,1,-50
220493,69,1,1,50
220493,70,2,0,0
220493,71,4,1,0
220493,35,2,1,50
220493,36,1,0,0
220493,37,4,0,50
220493,38,1,1,50
220493,39,2,0,0
220493,40,4,0,50
220493,41,4,1,0
220493,42,3,0,0
220493,43,3,1,-50
220493,44,4,1,-50
220493,45,2,1,0
220493,57,2,1,0
220493,58,2,0,-50
220493,59,1,1,50
220493,60,1,0,0
220493,61,2,0,-50
220493,62,2,0,-50
220493,63,4,0,50
220493,1,2,1,0
220493,2,1,1,50
220493,3,1,1,50
220493,4,4,0,50
220493,5,4,1,-50
220493,6,1,1,50
220493,7,1,0,0
220493,8,1,0,0
220493,9,3,1,-50
220493,10,3,1,-50
220493,11,2,1,0
220493,12,3,1,-50
220493,13,3,0,50
220493,14,4,1,0
220493,15,3,1,-50
220493,16,1,0,0
220493,17,3,1,-50
220493,18,3,0,0
220493,19,4,0,50
220493,20,2,1,0
220493,21,4,1,-50
220493,22,4,1,-50
