"userId","trialNumber","stimulus","knocked","scoreChange"
210347,80,4,0,50
210347,75,2,1,0
210347,1,3,1,-50
210347,2,1,0,0
210347,3,2,0,-50
210347,4,4,1,0
210347,5,4,1,0
210347,6,1,0,-50
210347,7,4,1,0
210347,8,4,1,0
210347,9,3,1,-50
210347,10,2,1,0
210347,11,4,0,0
210347,12,1,0,0
210347,13,3,1,-50
210347,14,3,1,-50
210347,15,3,0,0
210347,16,3,1,-50
210347,17,4,1,0
210347,18,1,1,50
210347,19,1,1,50
210347,20,2,1,0
210347,21,1,1,0
210347,22,3,0,0
210347,23,1,1,50
210347,24,1,1,50
210347,25,2,0,-50
210347,26,1,1,0
210347,27,3,0,0
210347,28,1,1,50
210347,29,2,1,0
210347,30,1,1,50
210347,31,1,1,50
210347,32,1,1,50
210347,33,4,1,0
210347,34,2,0,-50
210347,35,4,1,0
210347,36,3,0,0
210347,37,2,1,0
210347,38,2,1,0
210347,39,1,1,50
210347,40,2,0,-50
210347,41,4,1,0
210347,42,3,1,-50
210347,43,3,0,0
210347,44,4,1,0
210347,45,1,1,50
210347,46,4,0,50
210347,47,4,0,50
210347,48,3,0,0
210347,49,3,0,0
210347,50,4,1,-50
210347,51,1,1,50
210347,52,2,0,0
210347,53,3,0,50
210347,54,4,0,50
210347,55,4,0,50
210347,56,1,1,50
210347,57,2,0,0
210347,58,3,1,-50
210347,59,2,1,50
210347,60,2,1,0
210347,61,1,1,50
210347,62,3,0,50
210347,63,3,0,0
210347,64,3,0,0
210347,65,2,0,-50
210347,66,2,1,0
210347,67,2,1,50
210347,68,4,0,50
210347,69,1,1,50
210347,70,3,0,0
210347,71,4,0,0
210347,72,4,0,50
210347,73,3,0,0
210347,74,2,1,0
210460,36,2,0,-50
210460,37,3,1,0
210460,38,4,1,0
210460,39,2,1,0
210460,40,3,0,0
210460,41,3,1,0
210460,42,2,0,-50
210460,43,1,1,50
210460,44,3,0,0
210460,45,1,1,50
210460,46,3,0,0
210460,47,1,1,50
210460,48,3,0,0
210460,49,1,1,50
210460,50,2,0,-50
210460,51,4,1,0
210460,52,2,1,0
210460,53,4,0,50
210460,54,4,0,50
210460,55,1,1,50
210460,56,1,1,50
210460,57,2,1,0
210460,58,4,0,50
210460,59,2,1,0
210460,60,1,0,0
210460,61,3,0,0
210460,62,2,1,0
210460,63,3,0,0
210460,64,2,1,0
210460,65,2,1,0
210460,66,4,0,50
210460,67,4,0,50
210460,68,3,0,0
210460,69,4,0,50
210460,70,2,1,0
210460,71,1,1,0
210460,72,3,0,0
210460,73,4,0,50
210460,74,2,1,0
210460,75,4,0,50
210460,76,1,1,50
210460,77,3,0,0
210460,78,3,0,0
210460,79,1,1,50
210460,80,4,0,50
210460,81,3,0,0
210460,82,2,1,0
210460,83,3,0,0
210460,84,4,0,50
210460,85,1,1,50
210460,86,1,1,50
210460,87,1,1,0
210460,88,4,0,50
210460,89,2,0,-50
210460,90,2,1,0
210460,91,2,1,0
210460,92,4,0,0
210460,93,3,0,0
210460,94,3,0,0
210460,95,4,0,50
210460,96,2,1,0
210460,97,2,1,0
210460,98,1,1,50
210460,99,4,0,0
210460,100,1,1,50
210460,13,1,1,50
210460,14,4,0,50
210460,15,3,0,0
210460,16,1,1,50
210460,17,3,0,0
210460,18,1,1,50
210460,19,4,0,50
210460,20,4,0,0
210460,21,1,1,0
210460,22,1,1,50
210460,23,1,1,50
210460,24,3,0,0
210460,25,2,1,0
210460,26,2,1,50
210460,27,2,1,50
210460,28,2,1,0
210460,29,1,1,0
210460,30,2,0,-50
210460,31,3,0,0
210460,32,4,0,50
210460,33,2,1,0
210460,34,4,0,50
210460,35,1,1,50
210460,1,1,1,50
210460,2,3,0,0
210460,3,3,0,0
210460,4,4,0,50
210460,5,4,0,50
210460,6,4,0,50
210460,7,3,0,0
210460,8,4,0,50
210460,9,1,1,50
210460,10,3,0,0
210460,11,3,0,0
210460,12,2,1,0
210483,1,3,1,-50
210483,2,2,1,0
210483,3,3,1,0
210483,4,3,0,0
210483,5,1,1,0
210483,6,3,1,-50
210483,7,2,1,0
210483,8,3,1,-50
210483,9,3,0,0
210483,10,1,1,50
210483,11,3,0,0
210483,12,1,1,50
